abrí,I opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abriste,you opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrió,he opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrimos,we opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrieron,they opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
absolver,to absolve,,conjugation:infinitive infinitive:absolver
absolví,I absolví,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolviste,you absolviste,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvió,it acquitted,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvimos,we absolvimos,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvieron,they acquitted,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
aburrir,to bore,,conjugation:infinitive infinitive:aburrir
aburrí,I got bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburriste,you bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrió,he got bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrimos,we get bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrieron,they bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
acabar,"to finish, to end",,conjugation:infinitive infinitive:acabar
acabé,I ended up,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabaste,you finished,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabó,he finished,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabamos,we have just,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabaron,they ended up,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
aceptar,to accept,,conjugation:infinitive infinitive:aceptar
acepté,I accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptaste,you accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptó,he accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptamos,we accept,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptaron,they accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
acertar,"to guess correctly, to hit the target",,conjugation:infinitive infinitive:acertar
acerté,I was right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertaste,you got it,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertó,he was right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertamos,we were right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertaron,they matched,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acosar,to harass,,conjugation:infinitive infinitive:acosar
acosé,I hit,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosaste,you acosaste,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosó,he harassed,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosamos,we harass,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosaron,they harassed,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acostar,"to lay down, to put to bed",,conjugation:infinitive infinitive:acostar
acosté,I slept,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostaste,you acostaste,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostó,he went to bed,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostamos,we go to sleep,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostaron,they went to bed,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
advertir,to warn,,conjugation:infinitive infinitive:advertir
advertí,I counseled,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advertiste,you advertiste,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advirtió,he warned,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advertimos,we notice,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advirtieron,they warned,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
afeitar,to shave,,conjugation:infinitive infinitive:afeitar
afeité,I shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitaste,you afeitaste,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitó,he shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitamos,we shave,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitaron,they shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
ser,to be (permanently),,conjugation:infinitive infinitive:ser
fui,i went; i was (permanently),ser - to be (permanently),conjugation:indicative-preterite infinitive:ser
fuiste,you were (permanently),ser - to be (permanently),conjugation:indicative-preterite infinitive:ser
fue,he was (permanently),ser - to be (permanently),conjugation:indicative-preterite infinitive:ser
fuimos,we were (permanently),ser - to be (permanently),conjugation:indicative-preterite infinitive:ser
fueron,they were (permanently),ser - to be (permanently),conjugation:indicative-preterite infinitive:ser
Port not available. Exiting...
estar,to be (temporarily),,conjugation:infinitive infinitive:estar
estuve,I was (temporarily),estar - to be (temporarily),conjugation:indicative-preterite infinitive:estar
estuviste,you were (temporarily),estar - to be (temporarily),conjugation:indicative-preterite infinitive:estar
estuvo,he was (temporarily),estar - to be (temporarily),conjugation:indicative-preterite infinitive:estar
estuvimos,we were (temporarily),estar - to be (temporarily),conjugation:indicative-preterite infinitive:estar
estuvieron,they were (temporarily),estar - to be (temporarily),conjugation:indicative-preterite infinitive:estar
ir,to go,,conjugation:infinitive infinitive:ir
fui,i went; i was,ir - to go,conjugation:indicative-preterite infinitive:ir
fuiste,you were,ir - to go,conjugation:indicative-preterite infinitive:ir
fue,he was,ir - to go,conjugation:indicative-preterite infinitive:ir
fuimos,we were,ir - to go,conjugation:indicative-preterite infinitive:ir
fueron,they were,ir - to go,conjugation:indicative-preterite infinitive:ir
abatir,to take down,,conjugation:infinitive infinitive:abatir
abatí,I abatí,abatir - to take down,conjugation:indicative-preterite infinitive:abatir
abatiste,you abatiste,abatir - to take down,conjugation:indicative-preterite infinitive:abatir
abatió,he hit,abatir - to take down,conjugation:indicative-preterite infinitive:abatir
abatimos,we killed,abatir - to take down,conjugation:indicative-preterite infinitive:abatir
abatieron,they fell,abatir - to take down,conjugation:indicative-preterite infinitive:abatir
abrasar,to burn,,conjugation:infinitive infinitive:abrasar
abrasé,I abrasé,abrasar - to burn,conjugation:indicative-preterite infinitive:abrasar
abrasaste,you abrasaste,abrasar - to burn,conjugation:indicative-preterite infinitive:abrasar
abrasó,it burned,abrasar - to burn,conjugation:indicative-preterite infinitive:abrasar
abrasamos,we abrasamos,abrasar - to burn,conjugation:indicative-preterite infinitive:abrasar
abrasaron,they burned,abrasar - to burn,conjugation:indicative-preterite infinitive:abrasar
abrazar,"to hug, to embrace",,conjugation:infinitive infinitive:abrazar
abracé,I hugged,"abrazar - to hug, to embrace",conjugation:indicative-preterite infinitive:abrazar
abrazaste,you embrace,"abrazar - to hug, to embrace",conjugation:indicative-preterite infinitive:abrazar
abrazó,he hugged,"abrazar - to hug, to embrace",conjugation:indicative-preterite infinitive:abrazar
abrazamos,we embrace,"abrazar - to hug, to embrace",conjugation:indicative-preterite infinitive:abrazar
abrazaron,they embraced,"abrazar - to hug, to embrace",conjugation:indicative-preterite infinitive:abrazar
abrir,to open,,conjugation:infinitive infinitive:abrir
abrí,I opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abriste,you opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrió,he opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrimos,we opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
abrieron,they opened,abrir - to open,conjugation:indicative-preterite infinitive:abrir
absolver,to absolve,,conjugation:infinitive infinitive:absolver
absolví,I absolví,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolviste,you absolviste,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvió,it acquitted,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvimos,we absolvimos,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
absolvieron,they acquitted,absolver - to absolve,conjugation:indicative-preterite infinitive:absolver
aburrir,to bore,,conjugation:infinitive infinitive:aburrir
aburrí,I got bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburriste,you bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrió,he got bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrimos,we get bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
aburrieron,they bored,aburrir - to bore,conjugation:indicative-preterite infinitive:aburrir
acabar,"to finish, to end",,conjugation:infinitive infinitive:acabar
acabé,I ended up,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabaste,you finished,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabó,he finished,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabamos,we have just,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
acabaron,they ended up,"acabar - to finish, to end",conjugation:indicative-preterite infinitive:acabar
aceptar,to accept,,conjugation:infinitive infinitive:aceptar
acepté,I accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptaste,you accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptó,he accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptamos,we accept,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
aceptaron,they accepted,aceptar - to accept,conjugation:indicative-preterite infinitive:aceptar
acertar,"to guess correctly, to hit the target",,conjugation:infinitive infinitive:acertar
acerté,I was right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertaste,you got it,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertó,he was right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertamos,we were right,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acertaron,they matched,"acertar - to guess correctly, to hit the target",conjugation:indicative-preterite infinitive:acertar
acosar,to harass,,conjugation:infinitive infinitive:acosar
acosé,I hit,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosaste,you acosaste,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosó,he harassed,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosamos,we harass,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acosaron,they harassed,acosar - to harass,conjugation:indicative-preterite infinitive:acosar
acostar,"to lay down, to put to bed",,conjugation:infinitive infinitive:acostar
acosté,I slept,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostaste,you acostaste,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostó,he went to bed,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostamos,we go to sleep,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
acostaron,they went to bed,"acostar - to lay down, to put to bed",conjugation:indicative-preterite infinitive:acostar
advertir,to warn,,conjugation:infinitive infinitive:advertir
advertí,I counseled,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advertiste,you advertiste,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advirtió,he warned,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advertimos,we notice,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
advirtieron,they warned,advertir - to warn,conjugation:indicative-preterite infinitive:advertir
afeitar,to shave,,conjugation:infinitive infinitive:afeitar
afeité,I shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitaste,you afeitaste,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitó,he shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitamos,we shave,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
afeitaron,they shaved,afeitar - to shave,conjugation:indicative-preterite infinitive:afeitar
agradecer,to thank,,conjugation:infinitive infinitive:agradecer
agradecí,I thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradeciste,you agradeciste,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradeció,he thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradecimos,we thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agradecieron,they thanked,agradecer - to thank,conjugation:indicative-preterite infinitive:agradecer
agregar,to add,,conjugation:infinitive infinitive:agregar
agregué,I added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregaste,you added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregó,he added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregamos,we add,agregar - to add,conjugation:indicative-preterite infinitive:agregar
agregaron,they added,agregar - to add,conjugation:indicative-preterite infinitive:agregar
ahogar,"to suffocate, to drown",,conjugation:infinitive infinitive:ahogar
ahogué,I choked,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogaste,you choked,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogó,he drowned,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogamos,we drown,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
ahogaron,they drowned,"ahogar - to suffocate, to drown",conjugation:indicative-preterite infinitive:ahogar
alcanzar,to reach,,conjugation:infinitive infinitive:alcanzar
alcancé,I reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzaste,you reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzó,he reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzamos,we reach,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
alcanzaron,they reached,alcanzar - to reach,conjugation:indicative-preterite infinitive:alcanzar
almorzar,to have lunch,,conjugation:infinitive infinitive:almorzar
almorcé,I had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzaste,you almorzaste,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzó,he lunched,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzamos,we had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
almorzaron,they had lunch,almorzar - to have lunch,conjugation:indicative-preterite infinitive:almorzar
amar,to love,,conjugation:infinitive infinitive:amar
amé,I have loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amaste,you loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amó,he loved,amar - to love,conjugation:indicative-preterite infinitive:amar
amamos,we love,amar - to love,conjugation:indicative-preterite infinitive:amar
amaron,they loved,amar - to love,conjugation:indicative-preterite infinitive:amar
apagar,to turn off,,conjugation:infinitive infinitive:apagar
apagué,I turned off,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagaste,you apagaste,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagó,he went out,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagamos,we turn off,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
apagaron,they went out,apagar - to turn off,conjugation:indicative-preterite infinitive:apagar
aparecer,to appear,,conjugation:infinitive infinitive:aparecer
aparecí,I appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
apareciste,you showed up,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
apareció,he appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aparecimos,we showed up,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aparecieron,they appeared,aparecer - to appear,conjugation:indicative-preterite infinitive:aparecer
aplaudir,"to applaud, to clap",,conjugation:infinitive infinitive:aplaudir
aplaudí,I applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudiste,you aplaudiste,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudió,he applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudimos,we applaud,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aplaudieron,they applauded,"aplaudir - to applaud, to clap",conjugation:indicative-preterite infinitive:aplaudir
aprobar,to pass,,conjugation:infinitive infinitive:aprobar
aprobé,I passed,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobaste,you aprobaste,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobó,he approved,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobamos,we approve,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
aprobaron,they approved,aprobar - to pass,conjugation:indicative-preterite infinitive:aprobar
arrebatar,to snatch,,conjugation:infinitive infinitive:arrebatar
me arrebaté,I arrebaté i,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
te arrebataste,you acrobat you,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
se arrebató,he snatched it,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
nos arrebatamos,we we grabbed,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
se arrebataron,they took was,arrebatar - to snatch,conjugation:indicative-preterite infinitive:arrebatar
atravesar,"to cross, to go through (through)",,conjugation:infinitive infinitive:atravesar
atravesé,I went through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesaste,you gone (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesó,he went through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesamos,we are going through (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atravesaron,they crossed (through),"atravesar - to cross, to go through (through)",conjugation:indicative-preterite infinitive:atravesar
atribuir,"to attribute, to confer",,conjugation:infinitive infinitive:atribuir
atribuí,I attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuiste,you atribuiste,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuyó,he attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuimos,we attribute,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
atribuyeron,they attributed,"atribuir - to attribute, to confer",conjugation:indicative-preterite infinitive:atribuir
ayudar,to help,,conjugation:infinitive infinitive:ayudar
ayudé,I helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudaste,you helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudó,he helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudamos,we help,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
ayudaron,they helped,ayudar - to help,conjugation:indicative-preterite infinitive:ayudar
bajar,"to go down, to decrease",,conjugation:infinitive infinitive:bajar
bajé,I went,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajaste,you downloaded,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajó,he fell,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajamos,we went down,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
bajaron,they fell,"bajar - to go down, to decrease",conjugation:indicative-preterite infinitive:bajar
barrer,to sweep,,conjugation:infinitive infinitive:barrer
barrí,I plowed,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barriste,you barriste,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrió,he swept,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrimos,we where we swept everything away,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
barrieron,they swept,barrer - to sweep,conjugation:indicative-preterite infinitive:barrer
bañar,to take a bath,,conjugation:infinitive infinitive:bañar
bañé,I bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañaste,you bañaste,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañó,he bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañamos,we bathe,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
bañaron,they bathed,bañar - to take a bath,conjugation:indicative-preterite infinitive:bañar
beber,to drink,,conjugation:infinitive infinitive:beber
bebí,I drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebiste,you drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebió,he drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebimos,we drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
bebieron,they drank,beber - to drink,conjugation:indicative-preterite infinitive:beber
besar,to kiss,,conjugation:infinitive infinitive:besar
besé,I kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besaste,you kiss,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besó,he kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besamos,we kiss,besar - to kiss,conjugation:indicative-preterite infinitive:besar
besaron,they kissed,besar - to kiss,conjugation:indicative-preterite infinitive:besar
borrar,to delete,,conjugation:infinitive infinitive:borrar
borré,I deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borraste,you deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borró,it erased,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borramos,we delete,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
borraron,they deleted,borrar - to delete,conjugation:indicative-preterite infinitive:borrar
bromear,to joke,,conjugation:infinitive infinitive:bromear
bromeé,I joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeaste,you bromeaste,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeó,he joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromeamos,we joke,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
bromearon,they joked,bromear - to joke,conjugation:indicative-preterite infinitive:bromear
burlar,"to trick, to deceive (deceptively)",,conjugation:infinitive infinitive:burlar
burlé,I burlé (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlaste,you burlaste (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burló,he mocked (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlamos,we mock (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
burlaron,they mocked (deceptively),"burlar - to trick, to deceive (deceptively)",conjugation:indicative-preterite infinitive:burlar
buscar,to look for,,conjugation:infinitive infinitive:buscar
busqué,I looked up,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscaste,you asked for,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscó,he sought,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscamos,we seek,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
buscaron,they sought,buscar - to look for,conjugation:indicative-preterite infinitive:buscar
caber,to fit,,conjugation:infinitive infinitive:caber
cupe,I cupe,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupiste,you cupiste,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupo,he fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupimos,we all fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
cupieron,they fit,caber - to fit,conjugation:indicative-preterite infinitive:caber
caer,to fall,,conjugation:infinitive infinitive:caer
caí,I fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
caíste,you are fallen,caer - to fall,conjugation:indicative-preterite infinitive:caer
cayó,he fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
caímos,we fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
cayeron,they fell,caer - to fall,conjugation:indicative-preterite infinitive:caer
calentar,"to heat up, to warm up",,conjugation:infinitive infinitive:calentar
calenté,I heated,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentaste,you nourished,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentó,he warmed up,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentamos,we warmed up,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
calentaron,they heated,"calentar - to heat up, to warm up",conjugation:indicative-preterite infinitive:calentar
cambiar,to change,,conjugation:infinitive infinitive:cambiar
cambié,I changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambiaste,you changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambió,he changed,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
cambiamos,we change,cambiar - to change,conjugation:indicative-preterite infinitive:cambiar
