Port not available. Exiting...
comerá,he will eat,comer - to eat,conjugation:indicative-future infinitive:comer
comeremos,we will eat,comer - to eat,conjugation:indicative-future infinitive:comer
comerán,they will eat,comer - to eat,conjugation:indicative-future infinitive:comer
llegaré,I will come,"llegar - to arrive, to come",conjugation:indicative-future infinitive:llegar
llegarás,you will come,"llegar - to arrive, to come",conjugation:indicative-future infinitive:llegar
llegará,he will come,"llegar - to arrive, to come",conjugation:indicative-future infinitive:llegar
llegaremos,we arrive,"llegar - to arrive, to come",conjugation:indicative-future infinitive:llegar
llegarán,they will come,"llegar - to arrive, to come",conjugation:indicative-future infinitive:llegar
pondré,I will set,poner - to put,conjugation:indicative-future infinitive:poner
pondrás,you will set,poner - to put,conjugation:indicative-future infinitive:poner
pondrá,he will set,poner - to put,conjugation:indicative-future infinitive:poner
pondremos,we will set,poner - to put,conjugation:indicative-future infinitive:poner
pondrán,they will,poner - to put,conjugation:indicative-future infinitive:poner
repondré,I will restore,reponer - to replace,conjugation:indicative-future infinitive:reponer
repondrás,you will restore,reponer - to replace,conjugation:indicative-future infinitive:reponer
repondrá,he will restore,reponer - to replace,conjugation:indicative-future infinitive:reponer
repondremos,we will replace,reponer - to replace,conjugation:indicative-future infinitive:reponer
repondrán,they will restore,reponer - to replace,conjugation:indicative-future infinitive:reponer
saldré,I will go out,"salir - to go out, to leave",conjugation:indicative-future infinitive:salir
saldrás,you will go out,"salir - to go out, to leave",conjugation:indicative-future infinitive:salir
saldrá,he will go out,"salir - to go out, to leave",conjugation:indicative-future infinitive:salir
saldremos,we will go out,"salir - to go out, to leave",conjugation:indicative-future infinitive:salir
saldrán,they will go out,"salir - to go out, to leave",conjugation:indicative-future infinitive:salir
tendré,I will have,"tener - to have, to be",conjugation:indicative-future infinitive:tener
tendrás,you will have,"tener - to have, to be",conjugation:indicative-future infinitive:tener
tendrá,he will have,"tener - to have, to be",conjugation:indicative-future infinitive:tener
tendremos,we will have,"tener - to have, to be",conjugation:indicative-future infinitive:tener
tendrán,they will have,"tener - to have, to be",conjugation:indicative-future infinitive:tener
valdré,I will cost,valer - to cost; to be worth,conjugation:indicative-future infinitive:valer
valdrás,you will cost,valer - to cost; to be worth,conjugation:indicative-future infinitive:valer
valdrá,he will cost,valer - to cost; to be worth,conjugation:indicative-future infinitive:valer
valdremos,we will cost,valer - to cost; to be worth,conjugation:indicative-future infinitive:valer
valdrán,they will cost,valer - to cost; to be worth,conjugation:indicative-future infinitive:valer
vendré,I will come,"venir - to come, to arrive",conjugation:indicative-future infinitive:venir
vendrás,you will come,"venir - to come, to arrive",conjugation:indicative-future infinitive:venir
vendrá,he will come,"venir - to come, to arrive",conjugation:indicative-future infinitive:venir
vendremos,we will come,"venir - to come, to arrive",conjugation:indicative-future infinitive:venir
vendrán,they will come,"venir - to come, to arrive",conjugation:indicative-future infinitive:venir
podré,I will be able,poder - to be able to,conjugation:indicative-future infinitive:poder
podrás,you will be able,poder - to be able to,conjugation:indicative-future infinitive:poder
podrá,he will be able,poder - to be able to,conjugation:indicative-future infinitive:poder
podremos,we will be able,poder - to be able to,conjugation:indicative-future infinitive:poder
podrán,they may,poder - to be able to,conjugation:indicative-future infinitive:poder
cabré,I cabré,caber - to fit,conjugation:indicative-future infinitive:caber
cabrás,you will fit,caber - to fit,conjugation:indicative-future infinitive:caber
cabrá,he will fit,caber - to fit,conjugation:indicative-future infinitive:caber
cabremos,we will fit,caber - to fit,conjugation:indicative-future infinitive:caber
cabrán,they will fit,caber - to fit,conjugation:indicative-future infinitive:caber
querré,I will want,"querer - to want, to love",conjugation:indicative-future infinitive:querer
querrás,you will want,"querer - to want, to love",conjugation:indicative-future infinitive:querer
querrá,he will want,"querer - to want, to love",conjugation:indicative-future infinitive:querer
querremos,we will want,"querer - to want, to love",conjugation:indicative-future infinitive:querer
querrán,they will want to,"querer - to want, to love",conjugation:indicative-future infinitive:querer
sabré,I will know,saber - to know,conjugation:indicative-future infinitive:saber
sabrás,you will know,saber - to know,conjugation:indicative-future infinitive:saber
sabrá,he will know,saber - to know,conjugation:indicative-future infinitive:saber
sabremos,we will know,saber - to know,conjugation:indicative-future infinitive:saber
sabrán,they will know,saber - to know,conjugation:indicative-future infinitive:saber
